PRISM Time Series Data
Location:  Lat: 32.5109   Lon: -106.7887   Elev: 1381m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2020-11-14 - 2020-12-12
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2020-11-14,0.00,3.3,12.5,21.8
2020-11-15,0.00,2.4,12.2,22.1
2020-11-16,0.00,1.0,10.6,20.2
2020-11-17,0.00,0.6,12.1,23.7
2020-11-18,0.00,2.8,13.5,24.3
2020-11-19,0.00,4.4,14.9,25.4
2020-11-20,0.00,6.4,16.8,27.2
2020-11-21,0.00,6.6,16.4,26.3
2020-11-22,0.00,6.0,14.9,23.9
2020-11-23,0.00,6.0,14.4,22.8
2020-11-24,0.00,6.2,14.3,22.5
2020-11-25,0.00,-1.7,7.7,17.1
2020-11-26,0.00,-2.1,7.7,17.5
2020-11-27,0.00,0.3,9.8,19.3
2020-11-28,0.00,-1.9,7.3,16.4
2020-11-29,0.00,-3.9,4.2,12.2
2020-11-30,0.00,-4.1,5.6,15.3
2020-12-01,0.00,-5.1,2.9,10.8
2020-12-02,0.00,-5.9,5.0,15.9
2020-12-03,0.00,-5.0,1.3,7.7
2020-12-04,0.00,-8.6,-0.5,7.7
2020-12-05,0.00,-8.6,1.7,12.1
2020-12-06,0.00,-6.0,4.2,14.5
2020-12-07,0.00,-5.7,4.8,15.3
2020-12-08,0.00,-4.9,6.1,17.0
2020-12-09,0.00,-4.0,7.0,18.0
2020-12-10,0.82,-3.7,7.2,18.2
2020-12-11,4.20,2.1,7.6,13.0
2020-12-12,0.00,0.9,7.5,14.0
