PRISM Time Series Data
Location:  Lat: 34.8358   Lon: -111.1116   Elev: 1862m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2018-09-13 - 2018-10-19
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2018-09-13,0.00,9.5,19.0,28.5
2018-09-14,0.00,7.3,17.9,28.4
2018-09-15,0.00,8.3,18.8,29.3
2018-09-16,0.00,10.7,20.5,30.3
2018-09-17,0.00,11.2,20.6,30.0
2018-09-18,0.00,12.0,21.1,30.2
2018-09-19,0.27,12.0,21.2,30.3
2018-09-20,1.24,11.6,17.0,22.4
2018-09-21,0.00,7.9,17.5,27.1
2018-09-22,0.00,8.1,17.8,27.6
2018-09-23,0.00,13.1,20.4,27.7
2018-09-24,0.00,10.8,19.0,27.2
2018-09-25,0.00,10.4,18.5,26.5
2018-09-26,0.06,10.5,18.2,25.9
2018-09-27,0.00,6.5,17.0,27.6
2018-09-28,0.00,5.9,17.2,28.4
2018-09-29,0.00,7.5,17.9,28.2
2018-09-30,0.00,10.5,18.6,26.7
2018-10-01,2.71,10.5,18.1,25.7
2018-10-02,7.02,13.1,15.8,18.5
2018-10-03,18.19,13.0,15.7,18.3
2018-10-04,0.94,12.0,16.2,20.4
2018-10-05,0.00,4.4,11.6,18.8
2018-10-06,4.15,6.6,13.0,19.4
2018-10-07,7.08,2.9,9.5,16.0
2018-10-08,1.97,3.6,7.2,10.8
2018-10-09,16.22,3.0,6.8,10.7
2018-10-10,0.00,2.5,8.7,15.0
2018-10-11,0.46,3.7,9.1,14.6
2018-10-12,0.31,4.4,9.5,14.5
2018-10-13,0.00,6.4,11.3,16.3
2018-10-14,6.84,6.8,11.3,15.8
2018-10-15,0.00,0.6,7.9,15.2
2018-10-16,3.51,-0.6,4.0,8.6
2018-10-17,0.80,-0.3,2.8,5.8
2018-10-18,0.00,2.7,5.7,8.8
2018-10-19,0.15,1.1,7.4,13.7
