PRISM Time Series Data
Location:  Lat: 39.2284   Lon: -109.0014   Elev: 1483m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2019-03-29 - 2019-04-19
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2019-03-29,0.00,6.2,12.8,19.4
2019-03-30,0.00,0.9,6.6,12.3
2019-03-31,0.00,0.5,6.1,11.6
2019-04-01,0.00,-0.8,6.7,14.2
2019-04-02,0.00,-0.5,7.6,15.7
2019-04-03,0.00,5.8,11.6,17.3
2019-04-04,0.00,5.7,11.2,16.6
2019-04-05,0.00,5.5,12.3,19.1
2019-04-06,0.00,6.9,13.3,19.7
2019-04-07,0.00,3.8,11.7,19.5
2019-04-08,0.00,4.1,12.4,20.7
2019-04-09,0.00,7.2,15.4,23.6
2019-04-10,1.70,4.9,14.4,23.9
2019-04-11,0.30,0.4,4.0,7.7
2019-04-12,0.00,-1.3,3.7,8.6
2019-04-13,0.00,-1.9,5.8,13.5
2019-04-14,0.00,0.2,7.3,14.4
2019-04-15,0.00,0.6,10.2,19.8
2019-04-16,0.00,9.4,15.7,21.9
2019-04-17,0.00,7.4,13.1,18.9
2019-04-18,0.00,6.1,12.6,19.2
2019-04-19,0.00,5.3,13.5,21.7
