PRISM Time Series Data
Location:  Lat: 38.1375   Lon: -109.6124   Elev: 1617m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2018-10-17 - 2018-11-02
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2018-10-17,1.52,-1.4,6.7,14.8
2018-10-18,6.53,4.0,7.7,11.3
2018-10-19,0.90,2.2,6.2,10.3
2018-10-20,0.00,2.6,8.9,15.3
2018-10-21,0.00,3.2,11.4,19.5
2018-10-22,0.00,5.6,12.7,19.8
2018-10-23,4.87,5.9,13.4,20.8
2018-10-24,0.01,6.9,11.1,15.2
2018-10-25,0.00,4.7,10.7,16.7
2018-10-26,0.00,2.7,8.9,15.1
2018-10-27,0.00,2.6,9.8,16.9
2018-10-28,0.00,2.8,11.1,19.4
2018-10-29,0.00,4.8,12.8,20.8
2018-10-30,0.00,6.4,14.0,21.5
2018-10-31,0.36,1.5,6.1,10.7
2018-11-01,0.00,0.3,5.9,11.4
2018-11-02,0.00,1.5,7.4,13.4
