PRISM Time Series Data
Location:  Lat: 34.1716   Lon: -112.1220   Elev: 967m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2018-10-10 - 2018-10-26
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2018-10-10,0.00,9.5,15.2,20.9
2018-10-11,0.00,10.6,16.2,21.8
2018-10-12,1.00,13.3,17.1,20.9
2018-10-13,0.37,14.9,19.4,24.0
2018-10-14,16.28,11.8,15.0,18.2
2018-10-15,1.87,9.9,14.5,19.1
2018-10-16,1.75,8.9,13.8,18.7
2018-10-17,1.24,7.9,9.9,11.8
2018-10-18,0.00,9.0,14.1,19.2
2018-10-19,0.00,10.9,16.4,21.9
2018-10-20,0.00,12.5,18.1,23.6
2018-10-21,0.00,16.2,21.3,26.5
2018-10-22,0.29,15.8,20.8,25.9
2018-10-23,0.00,15.7,20.2,24.7
2018-10-24,5.84,13.7,19.9,26.0
2018-10-25,0.00,13.3,18.5,23.8
2018-10-26,0.00,12.4,18.4,24.4
