PRISM Time Series Data
Location:  Lat: 34.1716   Lon: -112.1220   Elev: 967m
"Climate variables: ppt,tmin,tmean,tmax"
Spatial resolution: 4km
Period: 2018-10-26 - 2018-11-15
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Sep-26
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C)
2018-10-26,0.00,12.4,18.4,24.4
2018-10-27,0.00,14.4,20.1,25.9
2018-10-28,0.00,13.5,20.1,26.8
2018-10-29,0.00,13.6,20.4,27.2
2018-10-30,0.00,14.2,19.4,24.6
2018-10-31,0.00,11.0,17.5,24.0
2018-11-01,0.00,8.4,13.8,19.2
2018-11-02,0.00,9.9,15.9,21.9
2018-11-03,0.00,10.4,16.7,23.0
2018-11-04,0.00,10.1,16.9,23.6
2018-11-05,0.00,10.0,15.8,21.5
2018-11-06,0.00,9.6,15.6,21.6
2018-11-07,0.00,9.7,16.2,22.6
2018-11-08,0.00,10.2,16.1,22.0
2018-11-09,0.00,8.3,15.3,22.3
2018-11-10,0.00,7.8,13.8,19.8
2018-11-11,0.00,7.3,14.0,20.7
2018-11-12,0.00,3.5,10.4,17.3
2018-11-13,0.00,2.9,7.5,12.1
2018-11-14,0.00,3.4,9.1,14.9
2018-11-15,0.00,6.8,12.1,17.5
